track_num,rh_diff,spring_rate,!laptime,minAeroD,maxAeroD,minAeroLF,maxAeroLF,minAeroLR,maxAeroLR,AXvehicle,AYvehicle,minRideFL,maxRideFL,minRideFR,maxRideFR,minRideRL,maxRideRL,minRideRR,maxRideRR,minRollSrel,maxRollSrel,slipaFL,slipaFR,slipaRL,slipaRR,sliprFL,sliprFR,sliprRL,sliprRR,speed,yawa,yawv,minSteeringSignal,maxSteeringSignal,minSteeringWheelAngle,maxSteeringWheelAngle,minSteerL,maxSteerL,minSteerR,maxSteerR,minYawPath,avgYawPath,maxYawPath,FzFL,FzFR,FzRL,FzRR
2,-0.1,550,4.422,36.23,37.047,-38.81,-37.558,-65.198,-63.791,0.039205,1.7372,1.3634,1.3874,0.88375,0.90465,1.3161,1.333,0.83335,0.85447,-0.53489,-0.52098,7.0408,7.384,4.3669,3.6743,0.024656,-0.0099281,0.048699,-0.0092489,26.589,7.8526,-81.659,50.441,61.47,50.441,61.47,12.339,15.175,11.785,14.351,-1.2187,-1.1828,-0.95344,32.729,289.29,86.574,316.97
2,-0.1,560,4.419,36.273,37.068,-38.823,-37.624,-65.235,-63.865,0.033737,1.7381,1.3608,1.3833,0.88725,0.90718,1.3146,1.3309,0.83849,0.8584,-0.52811,-0.51451,6.7893,7.1603,4.3757,3.6826,0.024323,-0.010063,0.047734,-0.0094027,26.596,7.8841,-81.7,50.407,60.455,50.407,60.455,12.331,14.911,11.777,14.115,-1.2049,-1.1701,-0.94614,32.835,289.07,86.046,317.04
2,-0.1,570,4.416,36.315,37.097,-38.844,-37.689,-65.286,-63.939,0.028258,1.7394,1.3581,1.3795,0.89053,0.90945,1.3133,1.3289,0.84324,0.86231,-0.52136,-0.50826,6.5909,6.9838,4.3868,3.6929,0.024061,-0.010194,0.046874,-0.0095614,26.606,7.8634,-81.742,50.396,59.619,50.396,59.619,12.328,14.694,11.775,13.92,-1.1912,-1.158,-0.93661,32.99,288.92,85.443,317.21
2,-0.1,580,4.416,36.356,37.096,-38.832,-37.724,-65.287,-64.008,0.038258,1.7394,1.3557,1.3789,0.89447,0.91292,1.3118,1.3263,0.84579,0.8659,-0.51712,-0.50221,7.2501,7.5675,4.3868,3.6937,0.024836,-0.0098158,0.050021,-0.0094291,26.605,7.7335,-81.78,50.368,62.05,50.368,62.05,12.321,15.325,11.768,14.486,-1.1777,-1.145,-0.93741,33.063,288.28,85.229,318.33
2,-0.1,590,4.413,36.399,37.111,-38.833,-37.772,-65.322,-64.083,0.032639,1.74,1.3533,1.3749,0.89756,0.91532,1.3102,1.3244,0.8506,0.86953,-0.51082,-0.4964,6.9122,7.2677,4.3911,3.698,0.024423,-0.0099844,0.048777,-0.00958,26.609,7.8358,-81.823,50.313,60.727,50.313,60.727,12.307,14.982,11.755,14.178,-1.1638,-1.1319,-0.93422,33.205,288.12,84.812,318.29
2,-0.05,100,4.437,36.547,37.133,-34.749,-33.961,-64.182,-63.191,0.043977,1.7145,1.9961,2.0291,0.71922,0.75113,1.9576,1.9839,0.67961,0.69891,-1.4223,-1.4004,7.3424,7.7185,4.3605,3.7882,0.025201,-0.0098131,0.052831,-0.0096802,26.41,7.0021,-82.126,52.039,61.356,52.039,61.356,12.746,15.145,12.157,14.325,-0.90037,-0.84508,-0.74354,24.52,292.07,83.207,320.29
2,-0.05,110,4.434,36.588,37.178,-35.23,-34.324,-64.583,-63.61,0.049307,1.7182,1.9356,1.9698,0.72347,0.75482,1.8965,1.9213,0.68204,0.70154,-1.3495,-1.3294,7.7852,8.098,4.3782,3.7805,0.025774,-0.0095402,0.054741,-0.0096194,26.44,7.0612,-82.145,51.898,62.987,51.898,62.987,12.71,15.569,12.124,14.705,-0.90695,-0.85387,-0.75217,25.225,291.74,83.236,320.94
2,-0.05,120,4.431,36.617,37.237,-35.635,-34.626,-64.972,-63.947,0.045496,1.7219,1.8844,1.9174,0.72785,0.75815,1.8446,1.8679,0.68577,0.70433,-1.2896,-1.2679,7.6419,7.9605,4.4051,3.7893,0.025375,-0.0096076,0.053453,-0.0096895,26.466,7.0527,-82.148,51.773,62.446,51.773,62.446,12.678,15.43,12.095,14.579,-0.91636,-0.86276,-0.74405,25.841,291.64,83.247,320.77
2,-0.05,130,4.428,36.661,37.245,-35.941,-35.002,-65.198,-64.223,0.047802,1.7231,1.841,1.8743,0.73305,0.76187,1.7998,1.8225,0.689,0.70822,-1.2315,-1.2145,8.3923,8.6152,4.4034,3.7713,0.026212,-0.0093121,0.055429,-0.0096073,26.479,6.979,-82.16,51.69,65.273,51.69,65.273,12.657,16.167,12.076,15.238,-0.92252,-0.87262,-0.76426,26.319,291.36,83.308,321.19
2,-0.05,140,4.425,36.704,37.278,-36.228,-35.383,-65.544,-64.47,0.044691,1.7252,1.8033,1.8351,0.73784,0.76565,1.7605,1.7832,0.69256,0.71221,-1.184,-1.1675,7.9413,8.2106,4.4133,3.7678,0.025602,-0.0095453,0.053912,-0.0097214,26.496,6.8294,-82.176,51.608,63.562,51.608,63.562,12.636,15.721,12.056,14.839,-0.92725,-0.87899,-0.7694,26.74,291.38,83.351,321.36
2,-0.05,150,4.422,36.716,37.292,-36.484,-35.629,-65.757,-64.604,0.041921,1.7269,1.7703,1.8003,0.74315,0.77068,1.7261,1.7487,0.69658,0.71617,-1.1415,-1.1255,7.2935,7.6338,4.4181,3.7619,0.024777,-0.009855,0.052265,-0.0098043,26.509,6.7189,-82.179,51.538,61.155,51.538,61.155,12.618,15.093,12.04,14.278,-0.93347,-0.88697,-0.77738,27.119,291.25,83.652,321.3
2,-0.05,160,4.422,36.704,37.293,-36.696,-35.775,-65.801,-64.641,0.049926,1.7285,1.7413,1.7718,0.74851,0.77567,1.6959,1.7184,0.70029,0.72049,-1.1037,-1.0875,7.7672,8.0481,4.425,3.7593,0.025725,-0.0094974,0.054393,-0.0096941,26.522,6.6202,-82.174,51.501,62.961,51.501,62.961,12.609,15.563,12.032,14.699,-0.94039,-0.89532,-0.78189,27.429,291.11,83.774,321.71
2,-0.05,170,4.419,36.688,37.312,-36.883,-35.878,-65.772,-64.661,0.046756,1.7306,1.7154,1.7446,0.75402,0.78014,1.6695,1.6913,0.70529,0.72529,-1.0695,-1.0531,7.446,7.7603,4.4318,3.758,0.025307,-0.0096593,0.053158,-0.0097302,26.536,6.7542,-82.167,51.449,61.79,51.449,61.79,12.596,15.258,12.02,14.426,-0.94691,-0.90227,-0.78518,27.731,290.91,83.827,321.32
2,-0.05,180,4.419,36.675,37.348,-37.056,-36.009,-65.868,-64.668,0.042705,1.7333,1.692,1.7202,0.75921,0.7842,1.6465,1.6674,0.71049,0.73013,-1.0393,-1.0218,7.191,7.5312,4.4429,3.7647,0.024991,-0.0098101,0.051849,-0.0097889,26.554,7.0688,-82.162,51.369,60.845,51.369,60.845,12.575,15.013,12.001,14.206,-0.95216,-0.90747,-0.78135,28.035,290.83,83.75,320.96
2,-0.05,190,4.416,36.665,37.34,-37.203,-36.158,-65.861,-64.666,0.042151,1.7344,1.671,1.6993,0.76457,0.78825,1.6261,1.6459,0.71524,0.73516,-1.0101,-0.99299,7.329,7.6503,4.4475,3.7634,0.024847,-0.0097979,0.052372,-0.0097665,26.562,7.0209,-82.16,51.31,61.341,51.31,61.341,12.56,15.141,11.987,14.321,-0.9559,-0.91229,-0.78486,28.315,290.63,83.589,321.06
2,-0.05,200,4.416,36.664,37.297,-37.33,-36.26,-65.76,-64.669,0.041779,1.7336,1.6521,1.6795,0.76974,0.79276,1.607,1.6265,0.72029,0.74035,-0.98269,-0.96663,7.1751,7.5117,4.4441,3.7569,0.024655,-0.0098488,0.05204,-0.0097764,26.56,6.76,-82.167,51.269,60.783,51.269,60.783,12.55,14.996,11.978,14.191,-0.95736,-0.91711,-0.79617,28.552,290.48,83.632,320.99
2,-0.05,210,4.416,36.667,37.277,-37.439,-36.38,-65.718,-64.667,0.055879,1.7338,1.635,1.6638,0.7747,0.79669,1.59,1.6091,0.7244,0.74543,-0.95816,-0.94226,8.6443,8.8043,4.4506,3.7565,0.027006,-0.0088255,0.056161,-0.0096159,26.562,6.6971,-82.177,51.267,66.284,51.267,66.284,12.549,16.433,11.977,15.475,-0.95728,-0.91789,-0.79713,28.737,290.35,83.512,321.72
2,-0.05,220,4.413,36.671,37.326,-37.541,-36.487,-65.817,-64.664,0.044337,1.7371,1.6192,1.6454,0.77931,0.8012,1.5744,1.5933,0.73029,0.75042,-0.9351,-0.91962,7.3055,7.6225,4.4618,3.7646,0.025123,-0.0097082,0.05272,-0.0097743,26.584,7.0823,-82.187,51.212,61.284,51.212,61.284,12.535,15.127,11.964,14.308,-0.95575,-0.91626,-0.79042,28.961,290.34,83.494,321.2
2,-0.05,230,4.413,36.676,37.327,-37.631,-36.609,-65.808,-64.662,0.040798,1.7382,1.6045,1.6297,0.78431,0.80511,1.5604,1.5789,0.73582,0.75545,-0.91369,-0.89848,7.0554,7.3991,4.4691,3.7682,0.024808,-0.0098483,0.051629,-0.0098474,26.592,6.951,-82.196,51.178,60.34,51.178,60.34,12.527,14.882,11.957,14.088,-0.95426,-0.91518,-0.78871,29.196,290.03,83.366,321.05
2,-0.05,240,4.41,36.683,37.271,-37.696,-36.734,-65.678,-64.662,0.04162,1.7365,1.591,1.6163,0.78926,0.80898,1.5479,1.5652,0.7407,0.7606,-0.89376,-0.87862,7.2521,7.5714,4.4696,3.7641,0.024767,-0.0097765,0.052592,-0.0098288,26.582,6.5533,-82.206,51.125,61.04,51.125,61.04,12.513,15.063,11.944,14.251,-0.95265,-0.91378,-0.7951,29.428,289.64,83.143,321.37
2,-0.05,250,4.41,36.693,37.267,-37.764,-36.842,-65.674,-64.669,0.034521,1.7371,1.5787,1.6021,0.79395,0.81267,1.5358,1.5528,0.74686,0.76554,-0.87481,-0.86002,7.4054,7.7028,4.4759,3.7659,0.025208,-0.0097811,0.05225,-0.0099891,26.587,6.6939,-82.219,51.106,61.54,51.106,61.54,12.508,15.196,11.94,14.368,-0.94937,-0.91045,-0.79365,29.62,289.34,83.004,320.87
2,-0.05,260,4.407,36.709,37.276,-37.827,-36.985,-65.694,-64.689,0.044079,1.7382,1.5671,1.5928,0.79893,0.81612,1.5261,1.5412,0.75057,0.77042,-0.85715,-0.84263,8.1719,8.3801,4.4856,3.7719,0.025863,-0.0093515,0.05533,-0.0097944,26.594,6.6469,-82.237,51.075,64.43,51.075,64.43,12.5,15.947,11.932,15.042,-0.94393,-0.90572,-0.78858,29.812,288.76,82.601,322.02
2,-0.05,270,4.404,36.726,37.387,-37.934,-37.083,-65.91,-64.711,0.042175,1.7437,1.5566,1.5813,0.8022,0.81969,1.5162,1.5318,0.75573,0.77511,-0.84489,-0.82622,7.9236,8.1596,4.5428,3.8197,0.025513,-0.009481,0.054779,-0.0098587,26.629,6.6429,-82.256,51.075,63.467,51.075,63.467,12.5,15.696,11.932,14.817,-0.93842,-0.89946,-0.73842,29.975,289.28,82.352,322.12
2,-0.05,280,4.404,36.715,37.395,-38.001,-37.061,-65.919,-64.685,0.042599,1.7446,1.5462,1.5701,0.8064,0.82616,1.5053,1.5221,0.76135,0.78001,-0.8288,-0.81024,7.2351,7.5509,4.5506,3.825,0.025018,-0.0096882,0.052997,-0.0099052,26.635,6.6707,-82.242,50.988,60.96,50.988,60.96,12.478,15.043,11.912,14.233,-0.94031,-0.90327,-0.73465,30.252,289.09,82.714,321.82
2,-0.05,290,4.407,36.677,37.403,-38.063,-37.05,-65.928,-64.61,0.047697,1.7454,1.536,1.5635,0.81053,0.83428,1.4952,1.5131,0.76671,0.78516,-0.81348,-0.79455,8.0621,8.2808,4.5569,3.8294,0.025988,-0.0092365,0.054783,-0.0097562,26.642,6.7163,-82.197,50.822,64.143,50.822,64.143,12.436,15.873,11.874,14.975,-0.94951,-0.91077,-0.73197,30.674,288.89,82.838,321.77
2,-0.05,300,4.41,36.61,37.313,-38.106,-37.067,-65.709,-64.487,0.03781,1.742,1.5265,1.5535,0.81447,0.84088,1.4857,1.5046,0.77304,0.79008,-0.79434,-0.77922,7.1092,7.4399,4.516,3.7991,0.024519,-0.0098678,0.051546,-0.0098544,26.624,6.4899,-82.12,50.687,60.635,50.687,60.635,12.402,14.958,11.842,14.157,-0.96477,-0.93053,-0.7714,31.076,288.74,83.176,320.97
2,-0.05,310,4.41,36.564,37.326,-38.128,-37.035,-65.74,-64.394,0.027965,1.7429,1.5173,1.5434,0.81858,0.84678,1.4764,1.4963,0.77984,0.79505,-0.77804,-0.76468,6.4792,6.8813,4.5194,3.7993,0.023808,-0.010196,0.048063,-0.00998,26.628,6.7163,-82.06,50.501,58.382,50.501,58.382,12.354,14.374,11.799,13.632,-0.9911,-0.95428,-0.7718,31.522,288.41,83.377,319.81
2,-0.05,320,4.413,36.519,37.333,-38.136,-36.93,-65.781,-64.319,0.044275,1.7429,1.5102,1.5402,0.82232,0.8566,1.4671,1.4887,0.78368,0.80004,-0.76457,-0.74888,7.5132,7.7983,4.5119,3.7935,0.025137,-0.0096217,0.052582,-0.0096057,26.626,6.4904,-81.997,50.505,62.417,50.505,62.417,12.356,15.422,11.8,14.572,-1.0182,-0.97959,-0.78104,31.578,288.29,84.099,320.4
2,-0.05,330,4.413,36.56,37.266,-38.116,-36.981,-65.629,-64.407,0.033242,1.7403,1.5043,1.5311,0.82899,0.86127,1.4597,1.4804,0.78981,0.80467,-0.74814,-0.73538,6.8075,7.1735,4.4954,3.7786,0.024263,-0.010043,0.049107,-0.0097785,26.61,6.5784,-82.032,50.583,59.801,50.583,59.801,12.375,14.742,11.818,13.962,-1.0218,-0.99497,-0.79933,31.346,288.42,84.115,319.47
2,-0.05,340,4.416,36.55,37.251,-38.086,-36.907,-65.61,-64.394,0.048349,1.7395,1.4983,1.5283,0.83605,0.86924,1.4518,1.4724,0.79352,0.80958,-0.73406,-0.72165,8.0767,8.2955,4.4764,3.7614,0.026229,-0.0092705,0.053041,-0.0094886,26.604,6.5457,-82.007,50.628,64.678,50.628,64.678,12.387,16.012,11.829,15.1,-1.0391,-1.0152,-0.81983,31.273,288.59,84.509,320.01
2,-0.05,350,4.416,36.54,37.235,-38.06,-36.893,-65.588,-64.382,0.051414,1.7387,1.493,1.5231,0.84275,0.87507,1.4448,1.4648,0.79815,0.81408,-0.72066,-0.70863,8.5399,8.7032,4.4585,3.7456,0.027029,-0.0089565,0.053442,-0.0094264,26.598,6.6131,-81.984,50.717,66.481,50.717,66.481,12.409,16.485,11.849,15.521,-1.0556,-1.0322,-0.83906,31.099,288.76,84.792,319.85
2,-0.05,360,4.419,36.461,37.242,-38.037,-36.911,-65.622,-64.237,0.029765,1.7388,1.487,1.5125,0.84903,0.87883,1.4383,1.4576,0.80464,0.81914,-0.70858,-0.69507,6.6385,7.0247,4.4429,3.7316,0.024086,-0.010176,0.047474,-0.0096931,26.597,6.9598,-81.88,50.625,59.412,50.625,59.412,12.386,14.641,11.828,13.872,-1.0911,-1.0569,-0.85603,31.241,288.95,84.916,318.24
2,-0.05,370,4.419,36.427,37.214,-38.006,-36.855,-65.571,-64.182,0.035186,1.7375,1.4822,1.5082,0.85509,0.88521,1.4317,1.4509,0.80864,0.82336,-0.69605,-0.68288,6.9158,7.2711,4.4247,3.7154,0.024428,-0.010018,0.048639,-0.0095437,26.588,6.8489,-81.831,50.728,60.549,50.728,60.549,12.412,14.936,11.852,14.137,-1.1121,-1.0791,-0.87539,31.075,289.13,85.363,318.25
2,-0.05,380,4.422,36.396,37.186,-37.984,-36.842,-65.518,-64.131,0.025987,1.7362,1.4771,1.5011,0.86003,0.88911,1.4259,1.4445,0.81389,0.82776,-0.68406,-0.67125,6.5998,6.985,4.4098,3.7023,0.023863,-0.010306,0.046062,-0.009665,26.579,7.6424,-81.784,50.596,59.109,50.596,59.109,12.379,14.567,11.821,13.802,-1.133,-1.1015,-0.89133,31.064,289.43,85.418,317.3
2,-0.05,390,4.425,36.362,37.174,-37.959,-36.783,-65.504,-64.076,0.03028,1.7356,1.4725,1.4967,0.86569,0.89507,1.4196,1.4385,0.81789,0.83187,-0.67305,-0.66009,6.54,6.939,4.3945,3.6886,0.024044,-0.010209,0.046615,-0.0095376,26.574,7.8102,-81.735,50.616,59.315,50.616,59.315,12.384,14.616,11.826,13.849,-1.1532,-1.1207,-0.90771,30.978,289.55,85.948,317.12
2,-0.05,400,4.425,36.332,37.168,-37.934,-36.734,-65.501,-64.027,0.048562,1.7352,1.4683,1.496,0.87016,0.90137,1.4143,1.4331,0.82032,0.83573,-0.66266,-0.64944,7.9866,8.2161,4.3794,3.6753,0.026354,-0.0092693,0.050714,-0.009257,26.571,7.7685,-81.692,50.674,64.8,50.674,64.8,12.398,16.047,11.839,15.129,-1.1711,-1.1386,-0.92378,30.83,290.13,86.142,318.05
2,-0.05,410,4.428,36.308,37.139,-37.913,-36.645,-65.445,-63.988,0.051832,1.7339,1.464,1.4917,0.87529,0.90689,1.4085,1.4277,0.82421,0.8397,-0.65201,-0.6393,7.8977,8.1396,4.3662,3.6638,0.026289,-0.0092837,0.051037,-0.0091444,26.562,7.8665,-81.655,50.733,64.586,50.733,64.586,12.413,15.989,11.853,15.078,-1.1879,-1.1559,-0.93788,30.794,290.28,86.71,317.8
2,-0.05,420,4.428,36.274,37.149,-37.892,-36.71,-65.479,-63.932,0.041098,1.7341,1.4598,1.486,0.88035,0.90995,1.4045,1.4224,0.82849,0.84357,-0.64305,-0.6294,7.2773,7.5933,4.3532,3.6522,0.024911,-0.0098551,0.049182,-0.0092283,26.562,7.9835,-81.607,50.77,62.259,50.77,62.259,12.423,15.38,11.862,14.535,-1.207,-1.1729,-0.95184,30.76,290.36,86.719,317.25
2,-0.05,430,4.431,36.255,37.122,-37.866,-36.649,-65.439,-63.901,0.042341,1.7329,1.456,1.4815,0.88509,0.91464,1.3993,1.4175,0.83237,0.84725,-0.63359,-0.6201,7.1139,7.4495,4.3385,3.6396,0.024949,-0.0098843,0.048595,-0.0091853,26.553,7.936,-81.577,50.816,61.745,50.816,61.745,12.435,15.246,11.872,14.415,-1.2215,-1.1882,-0.96714,30.684,290.49,87.183,316.87
2,-0.05,440,4.431,36.223,37.112,-37.849,-36.568,-65.415,-63.849,0.045461,1.7324,1.4523,1.4776,0.88963,0.91931,1.3944,1.4128,0.83609,0.85084,-0.62423,-0.61097,7.1996,7.525,4.3277,3.6301,0.025271,-0.0097463,0.048659,-0.009108,26.55,7.9174,-81.532,50.881,62.172,50.881,62.172,12.451,15.358,11.888,14.515,-1.2383,-1.2036,-0.97882,30.611,290.64,87.594,316.56
2,-0.05,450,4.434,36.199,37.118,-37.832,-36.621,-65.441,-63.805,0.035005,1.7325,1.4477,1.4724,0.89446,0.92179,1.3908,1.409,0.84028,0.85701,-0.61645,-0.60074,6.7891,7.1621,4.317,3.6208,0.024348,-0.010113,0.046807,-0.0092192,26.549,8.2232,-81.495,50.797,60.633,50.797,60.633,12.43,14.958,11.868,14.156,-1.2535,-1.2174,-0.99027,30.961,290.54,87.449,315.88
2,-0.05,460,4.434,36.178,37.097,-37.813,-36.549,-65.397,-63.765,0.052684,1.7315,1.4433,1.4722,0.89975,0.92687,1.3866,1.4058,0.84237,0.86349,-0.60736,-0.59012,8.2326,8.4349,4.3172,3.6227,0.026767,-0.0091191,0.050511,-0.0089684,26.543,8.128,-81.462,50.71,66.112,50.71,66.112,12.407,16.39,11.848,15.435,-1.2646,-1.2263,-0.99119,31.316,290.09,87.747,316.75
2,-0.05,470,4.437,36.153,37.101,-37.792,-36.537,-65.415,-63.717,0.040725,1.7316,1.439,1.466,0.90535,0.93005,1.3827,1.4021,0.84675,0.86971,-0.59909,-0.57986,6.9812,7.3333,4.3205,3.6269,0.024638,-0.0099684,0.047614,-0.0090591,26.541,10.842,-81.423,50.617,61.485,50.617,61.485,12.384,15.179,11.826,14.355,-1.271,-1.2298,-0.98926,31.67,289.55,88.061,315.74
2,-0.05,480,4.437,36.144,37.104,-37.801,-36.545,-65.405,-63.7,0.045209,1.7317,1.4349,1.4633,0.90991,0.93408,1.3797,1.3994,0.85053,0.8757,-0.58805,-0.57029,7.2474,7.569,4.3295,3.636,0.024956,-0.0097978,0.048756,-0.009002,26.544,7.9677,-81.405,50.427,62.477,50.427,62.477,12.336,15.436,11.782,14.586,-1.2695,-1.2295,-0.98194,32.041,289.3,88.028,316.18
2,-0.05,490,4.434,36.191,37.124,-37.821,-36.523,-65.434,-63.779,0.053723,1.7327,1.4315,1.4604,0.91438,0.93856,1.3774,1.3966,0.85572,0.88075,-0.57859,-0.56197,7.8418,8.0912,4.3395,3.6455,0.026305,-0.0092353,0.050297,-0.0089898,26.551,8.0417,-81.449,50.368,64.69,50.368,64.69,12.321,16.017,11.768,15.103,-1.2552,-1.2166,-0.97369,32.151,289.02,87.679,316.86
2,-0.05,500,4.431,36.236,37.136,-37.832,-36.645,-65.446,-63.859,0.043462,1.7332,1.4281,1.455,0.91794,0.94127,1.3757,1.3948,0.86199,0.88572,-0.56937,-0.55396,7.1933,7.5199,4.35,3.6559,0.025062,-0.0097798,0.048956,-0.0091755,26.556,7.8687,-81.493,50.482,62.151,50.482,62.151,12.349,15.352,11.795,14.51,-1.2413,-1.2021,-0.9649,32.307,289,87.095,317.01
2,-0.05,510,4.428,36.283,37.157,-37.852,-36.695,-65.478,-63.937,0.041039,1.7341,1.425,1.451,0.92207,0.94455,1.374,1.3922,0.86748,0.89034,-0.5613,-0.5463,7.1643,7.4936,4.3597,3.665,0.024804,-0.0098075,0.049124,-0.0092595,26.563,7.9763,-81.537,50.439,61.972,50.439,61.972,12.339,15.305,11.785,14.468,-1.2269,-1.1896,-0.95688,32.402,288.75,86.582,317.37
2,-0.05,520,4.428,36.327,37.17,-37.864,-36.746,-65.492,-64.016,0.035396,1.7347,1.4221,1.4463,0.92593,0.94752,1.3722,1.3899,0.87342,0.89477,-0.55319,-0.53888,6.8592,7.2226,4.3702,3.6753,0.024426,-0.0099575,0.048045,-0.0094208,26.568,7.7876,-81.58,50.416,60.762,50.416,60.762,12.333,14.991,11.779,14.186,-1.2125,-1.1768,-0.94793,32.484,288.58,86.061,317.41
2,-0.05,530,4.425,36.37,37.182,-37.88,-36.794,-65.508,-64.089,0.030136,1.7352,1.4191,1.4417,0.92979,0.9504,1.3704,1.3874,0.87906,0.89919,-0.54553,-0.53173,6.5786,6.9734,4.3791,3.6838,0.024081,-0.010096,0.047025,-0.0095734,26.573,7.8945,-81.621,50.352,59.645,50.352,59.645,12.317,14.701,11.765,13.926,-1.1988,-1.1641,-0.94068,32.637,288.32,85.559,317.48
2,-0.05,540,4.422,36.416,37.179,-37.893,-36.815,-65.49,-64.168,0.03977,1.7351,1.4163,1.4407,0.93337,0.95423,1.3686,1.3853,0.88212,0.90333,-0.53808,-0.5249,7.2161,7.538,4.3898,3.6941,0.024817,-0.0097411,0.050116,-0.0094474,26.573,7.7946,-81.666,50.34,61.99,50.34,61.99,12.314,15.31,11.762,14.472,-1.1842,-1.1514,-0.93148,32.734,288.16,85.333,318.61
2,-0.05,550,4.419,36.454,37.208,-37.906,-36.879,-65.544,-64.237,0.03429,1.7364,1.4136,1.4367,0.93764,0.95666,1.3672,1.3824,0.8872,0.90723,-0.53321,-0.5182,7.0183,7.3619,4.3982,3.7022,0.024567,-0.0098615,0.049238,-0.0096074,26.582,7.7396,-81.704,50.318,61.16,50.318,61.16,12.308,15.094,11.757,14.279,-1.1711,-1.1388,-0.92455,32.794,287.63,84.721,318.76
2,-0.05,560,4.416,36.495,37.237,-37.921,-36.916,-65.599,-64.306,0.027295,1.7377,1.4109,1.4319,0.94115,0.95935,1.3653,1.3801,0.89278,0.91127,-0.52625,-0.51177,6.5292,6.9281,4.409,3.7123,0.023986,-0.010088,0.047407,-0.009782,26.591,7.1471,-81.744,50.477,59.286,50.477,59.286,12.348,14.608,11.794,13.842,-1.1578,-1.1239,-0.91534,32.968,287.38,84.349,318.54
2,-0.05,570,4.416,36.534,37.234,-37.931,-36.93,-65.586,-64.374,0.037165,1.7375,1.4084,1.4312,0.94443,0.96286,1.3637,1.3781,0.89537,0.91495,-0.51959,-0.50556,7.183,7.5072,4.4173,3.7203,0.024733,-0.0097248,0.050693,-0.0096495,26.591,7.0529,-81.78,50.499,61.692,50.499,61.692,12.354,15.232,11.799,14.403,-1.144,-1.1111,-0.9084,33.046,287.18,84.136,319.67
2,-0.05,580,4.413,36.573,37.264,-37.95,-36.992,-65.639,-64.444,0.031761,1.7388,1.4059,1.4275,0.94763,0.96503,1.3624,1.3761,0.89993,0.91863,-0.51317,-0.49956,6.9893,7.3347,4.4277,3.7299,0.02449,-0.0098458,0.049773,-0.0098044,26.601,7.0583,-81.82,50.472,60.877,50.472,60.877,12.347,15.021,11.792,14.213,-1.1309,-1.0986,-0.8995,33.177,286.97,83.552,319.8
2,-0.05,590,4.41,36.624,37.275,-37.958,-37.028,-65.657,-64.537,0.0389,1.7393,1.4038,1.4262,0.9508,0.96797,1.3608,1.3741,0.9029,0.92179,-0.50693,-0.49397,7.5705,7.8474,4.4358,3.7376,0.025526,-0.0094274,0.051778,-0.0097786,26.604,6.8029,-81.875,50.561,63.003,50.561,63.003,12.37,15.576,11.813,14.709,-1.1131,-1.0833,-0.89275,33.139,286.72,83.136,320.62
2,-1.11E-16,100,4.44,36.549,37.076,-34.048,-33.205,-63.374,-62.557,0.04294,1.7119,2.0482,2.0826,0.77326,0.80244,2.0099,2.0326,0.73191,0.75015,-1.4185,-1.3989,8.2275,8.5005,4.4088,3.8202,0.025991,-0.009383,0.055973,-0.009726,26.391,6.7185,-82.124,52.003,64.5,52.003,64.5,12.737,15.965,12.148,15.058,-0.85938,-0.80071,-0.70613,24.523,290.74,81.194,320.92
2,-1.11E-16,110,4.434,36.631,37.148,-34.472,-33.656,-63.894,-63.068,0.052541,1.7155,1.9879,2.0216,0.77715,0.80643,1.9478,1.9703,0.73401,0.75283,-1.3451,-1.328,8.7066,8.9094,4.4311,3.8192,0.027065,-0.008869,0.057748,-0.0097063,26.419,6.8072,-82.152,51.886,66.277,51.886,66.277,12.707,16.43,12.121,15.473,-0.86459,-0.80806,-0.708,25.189,290.58,81.476,321.76
2,-1.11E-16,120,4.431,36.703,37.215,-34.863,-34.162,-64.361,-63.503,0.039749,1.7187,1.9369,1.9684,0.78143,0.80984,1.8952,1.9174,0.73748,0.756,-1.2824,-1.2671,7.5925,7.9182,4.432,3.8093,0.025031,-0.0097128,0.05433,-0.0099068,26.445,6.869,-82.183,51.787,62.067,51.787,62.067,12.682,15.33,12.098,14.491,-0.86767,-0.8142,-0.72201,25.749,290.5,81.555,321.75
2,-1.11E-16,130,4.428,36.72,37.259,-35.18,-34.421,-64.659,-63.766,0.045275,1.7216,1.8932,1.925,0.78632,0.81371,1.8504,1.8718,0.74103,0.75923,-1.2289,-1.2134,8.5243,8.7309,4.4463,3.8038,0.02645,-0.0091544,0.056369,-0.0098152,26.466,6.7335,-82.185,51.715,65.585,51.715,65.585,12.663,16.249,12.081,15.311,-0.8759,-0.82336,-0.72839,26.24,290.33,81.616,322.01
2,-1.11E-16,140,4.425,36.727,37.25,-35.461,-34.579,-64.828,-63.988,0.042648,1.7222,1.8551,1.8862,0.79136,0.81818,1.8115,1.8322,0.74498,0.76372,-1.1811,-1.1658,7.989,8.2531,4.4492,3.7987,0.025603,-0.0094552,0.055373,-0.0098567,26.473,6.5744,-82.175,51.605,63.596,51.605,63.596,12.636,15.729,12.056,14.847,-0.8859,-0.83688,-0.73646,26.71,290.19,81.73,321.99
